HiTemp,LowTemp,OutHum,Dew,Bar  ,Hi SolarRad. 
17.1,17.0,34.0,1.1,1006.7,37.0
17.1,16.9,35.0,1.3,1006.7,26.0
16.9,16.9,35.0,1.3,1006.5,26.0
17.0,16.9,36.0,1.7,1006.3,23.0
16.9,16.8,36.0,1.7,1006.3,21.0
16.8,16.7,36.0,1.5,1006.2,14.0
16.7,16.7,37.0,1.9,1006.1,12.0
16.7,16.6,37.0,1.8,1006.1,9.0
16.7,16.6,36.0,1.5,1006.1,7.0
16.7,16.7,36.0,1.5,1006.2,0.0
16.7,16.6,37.0,1.8,1006.2,0.0
16.6,16.4,38.0,2.1,1006.1,0.0
16.4,16.3,40.0,2.6,1006.1,0.0
16.4,16.2,41.0,2.9,1006.1,0.0
16.3,16.2,41.0,2.9,1006.1,0.0
16.2,16.2,41.0,2.9,1006.3,0.0
16.2,16.1,42.0,3.2,1006.3,0.0
16.1,15.9,43.0,3.4,1006.1,0.0
16.1,15.9,41.0,2.8,1006.1,0.0
16.2,16.1,41.0,2.8,1006.1,0.0
16.1,15.9,42.0,3.0,1005.9,0.0
16.2,15.9,41.0,2.9,1006.0,0.0
16.2,15.9,42.0,3.0,1006.0,0.0
15.9,15.8,41.0,2.5,1005.4,0.0
15.8,15.8,42.0,2.9,1005.3,0.0
15.8,15.6,43.0,3.1,1005.3,0.0
15.6,15.6,43.0,3.1,1005.5,0.0
15.6,15.5,42.0,2.6,1005.6,0.0
15.5,15.4,41.0,2.2,1005.6,0.0
15.5,15.4,41.0,2.3,1005.6,0.0
15.5,15.4,41.0,2.3,1006.0,0.0
15.5,15.3,42.0,2.5,1006.0,0.0
15.3,15.3,42.0,2.5,1006.2,0.0
15.3,15.3,43.0,2.8,1006.5,0.0
15.3,15.1,45.0,3.3,1006.5,0.0
15.1,14.8,48.0,3.9,1006.5,0.0
14.8,14.3,50.0,4.0,1006.6,0.0
14.3,14.2,55.0,5.2,1006.6,0.0
14.1,13.3,60.0,5.7,1006.8,0.0
13.3,12.4,66.0,6.3,1006.7,0.0
12.4,11.8,72.0,6.9,1006.7,0.0
11.8,11.7,73.0,7.0,1006.3,0.0
11.7,11.4,74.0,6.9,1006.3,0.0
11.4,11.3,74.0,6.9,1006.3,0.0
11.4,11.1,79.0,7.6,1005.9,0.0
11.1,10.9,79.0,7.4,1005.3,0.0
10.9,10.7,81.0,7.6,1005.3,0.0
10.7,10.6,81.0,7.4,1005.1,0.0
10.6,10.4,84.0,7.8,1005.1,0.0
10.3,10.1,83.0,7.4,1005.1,0.0
10.2,10.1,82.0,7.2,1005.0,0.0
10.1,10.1,84.0,7.5,1004.8,0.0
10.1,9.9,86.0,7.8,1004.8,0.0
10.1,9.9,88.0,8.0,1005.3,0.0
9.9,9.7,89.0,8.0,1005.4,0.0
9.9,9.7,89.0,8.2,1005.4,0.0
9.9,9.8,90.0,8.2,1005.3,0.0
9.8,9.8,90.0,8.2,1005.1,0.0
9.8,9.7,91.0,8.3,1005.1,0.0
9.7,9.7,91.0,8.3,1004.9,0.0
9.7,9.7,91.0,8.3,1004.7,0.0
9.7,9.7,91.0,8.3,1004.7,0.0
9.7,9.7,92.0,8.5,1003.9,0.0
9.8,9.7,92.0,8.5,1003.2,0.0
9.8,9.8,93.0,8.7,1003.2,0.0
9.8,9.8,93.0,8.7,1003.1,0.0
9.7,9.6,94.0,8.6,1003.4,0.0
9.6,9.5,94.0,8.6,1003.4,0.0
9.7,9.6,95.0,9.0,1003.6,0.0
10.1,9.7,92.0,8.9,1004.1,0.0
10.2,10.1,91.0,8.8,1004.1,0.0
10.2,10.1,91.0,8.7,1004.5,0.0
10.2,10.1,89.0,8.5,1003.9,0.0
10.6,10.2,86.0,8.3,1003.9,0.0
10.6,10.6,86.0,8.3,1004.0,0.0
10.6,10.4,88.0,8.5,1004.3,0.0
10.4,10.2,89.0,8.5,1004.3,0.0
10.2,10.1,89.0,8.4,1004.3,0.0
10.1,10.1,89.0,8.3,1004.6,0.0
10.1,10.1,89.0,8.4,1004.6,0.0
10.1,9.9,91.0,8.5,1004.5,0.0
9.9,9.7,93.0,8.6,1004.6,0.0
9.7,9.5,94.0,8.6,1004.6,0.0
9.5,9.3,94.0,8.4,1004.6,0.0
9.3,9.2,95.0,8.4,1004.6,0.0
9.2,9.1,95.0,8.3,1004.6,0.0
9.2,9.1,96.0,8.6,1004.1,0.0
9.2,9.1,96.0,8.6,1004.3,0.0
9.2,8.8,95.0,8.1,1004.3,0.0
8.8,8.7,95.0,8.0,1004.1,5.0
8.8,8.7,96.0,8.2,1004.0,9.0
8.8,8.6,96.0,8.0,1004.0,9.0
8.6,8.2,96.0,7.6,1004.1,90.0
9.2,8.2,96.0,8.6,1004.5,106.0
9.8,9.2,97.0,9.3,1004.5,125.0
10.4,9.8,96.0,9.8,1004.7,143.0
10.9,10.4,92.0,9.6,1004.7,164.0
11.2,10.9,90.0,9.6,1004.7,183.0
11.4,11.2,89.0,9.6,1004.8,213.0
11.8,11.4,87.0,9.7,1004.8,267.0
12.1,11.8,86.0,9.8,1004.8,269.0
12.5,12.1,84.0,9.9,1004.6,269.0
12.6,12.5,82.0,9.6,1004.3,211.0
12.7,12.5,81.0,9.3,1004.3,134.0
12.8,12.5,83.0,9.9,1005.0,155.0
13.4,12.7,81.0,10.2,1005.2,347.0
14.2,13.5,76.0,10.0,1005.2,352.0
14.5,14.2,73.0,9.7,1005.2,350.0
14.9,14.4,71.0,9.7,1005.0,368.0
15.1,14.9,68.0,9.2,1005.0,384.0
15.2,15.1,65.0,8.6,1004.5,468.0
15.7,15.1,67.0,9.6,1004.4,479.0
15.8,15.7,62.0,8.4,1004.4,530.0
15.6,15.4,64.0,8.8,1004.7,459.0
16.3,15.6,64.0,9.5,1004.5,512.0
16.3,16.2,60.0,8.5,1004.5,454.0
16.3,16.1,60.0,8.5,1004.7,442.0
16.7,16.3,59.0,8.7,1004.4,445.0
17.1,16.7,59.0,9.0,1004.4,449.0
17.3,17.1,55.0,7.9,1004.3,450.0
17.7,17.2,52.0,7.5,1003.9,454.0
17.5,17.4,52.0,7.5,1003.9,456.0
17.7,17.5,50.0,7.2,1003.8,452.0
18.1,17.7,52.0,8.0,1003.7,465.0
18.2,18.1,52.0,8.1,1003.7,456.0
18.5,18.2,48.0,7.3,1003.2,477.0
18.8,17.9,50.0,7.4,1003.1,500.0
18.8,17.9,42.0,5.5,1003.1,552.0
18.7,18.4,43.0,5.6,1002.8,134.0
18.9,18.3,44.0,6.4,1002.5,454.0
19.5,18.9,38.0,4.7,1002.5,426.0
19.7,19.5,33.0,2.8,1002.3,410.0
19.6,19.5,38.0,4.8,1002.3,435.0
19.6,19.1,40.0,5.6,1002.3,408.0
19.9,19.6,38.0,5.1,1001.9,436.0
19.9,19.1,36.0,3.7,1002.0,127.0
19.1,18.9,37.0,3.9,1002.0,123.0
19.3,18.8,43.0,6.4,1001.8,373.0
20.3,19.3,38.0,5.5,1001.4,382.0
20.7,20.3,30.0,2.5,1001.4,334.0
20.8,20.6,27.0,0.9,1001.4,283.0
20.6,20.3,27.0,0.7,1001.4,257.0
20.3,20.3,26.0,0.2,1001.4,238.0
20.3,20.2,25.0,-0.5,1001.5,216.0
20.2,20.2,27.0,0.6,1001.5,194.0
20.2,20.1,26.0,-0.1,1001.5,155.0
20.1,19.9,27.0,0.4,1001.7,134.0
19.9,19.6,26.0,-0.4,1001.9,102.0
19.6,19.3,27.0,-0.2,1001.9,90.0
19.3,19.1,28.0,0.1,1002.2,69.0
19.1,18.8,29.0,0.4,1002.1,63.0
18.8,18.6,29.0,0.2,1002.1,51.0
18.6,18.3,30.0,0.4,1002.4,32.0
18.3,18.2,28.0,-0.6,1002.5,21.0
18.2,17.7,30.0,-0.1,1002.5,5.0
17.7,17.3,32.0,0.5,1002.9,0.0
17.3,17.3,32.0,0.5,1003.1,0.0
17.3,16.9,34.0,0.9,1003.1,0.0
16.8,16.3,37.0,1.5,1003.1,0.0
16.3,15.6,38.0,1.3,1003.5,0.0
15.6,15.5,39.0,1.6,1003.5,0.0
15.5,15.1,39.0,1.2,1003.5,0.0
15.1,14.9,40.0,1.4,1003.7,0.0
14.9,14.7,41.0,1.5,1003.7,0.0
14.7,14.4,41.0,1.3,1003.9,0.0
14.4,14.3,41.0,1.2,1004.0,0.0
14.4,14.3,41.0,1.3,1004.0,0.0
14.5,14.3,40.0,1.0,1003.9,0.0
14.6,14.2,42.0,1.4,1004.1,0.0
14.2,13.6,43.0,1.3,1004.1,0.0
13.6,13.4,44.0,1.5,1004.1,0.0
13.5,13.3,44.0,1.3,1004.1,0.0
13.6,13.3,43.0,1.3,1004.1,0.0
13.6,13.1,44.0,1.1,1003.9,0.0
13.2,13.1,44.0,1.2,1003.8,0.0
13.2,13.1,45.0,1.4,1003.8,0.0
13.1,12.4,48.0,1.7,1004.0,0.0
12.4,12.2,50.0,2.0,1003.8,0.0
12.6,12.2,49.0,2.2,1003.8,0.0
13.1,12.6,47.0,2.0,1004.0,0.0
13.6,13.1,46.0,2.2,1004.1,0.0
13.8,13.6,46.0,2.4,1004.1,0.0
13.8,13.7,46.0,2.3,1004.1,0.0
14.0,13.7,46.0,2.4,1004.4,0.0
13.9,13.7,45.0,2.1,1004.4,0.0
13.8,13.2,48.0,2.4,1004.2,0.0
13.4,13.2,48.0,2.6,1004.1,0.0
13.4,13.4,48.0,2.6,1004.1,0.0
13.4,12.9,50.0,2.8,1004.3,0.0
12.9,12.3,51.0,2.5,1004.3,0.0
12.3,11.6,54.0,2.6,1004.3,0.0
11.6,10.7,57.0,2.5,1004.3,0.0
10.7,10.2,59.0,2.6,1004.4,0.0
10.2,9.9,60.0,2.5,1004.4,0.0
9.9,9.4,62.0,2.5,1004.6,0.0
9.4,9.0,64.0,2.5,1004.5,0.0
9.0,8.5,66.0,2.7,1004.5,0.0
8.9,8.5,66.0,2.5,1004.0,0.0
8.5,8.3,67.0,2.6,1004.1,0.0
8.3,8.1,69.0,2.7,1004.1,0.0
8.2,8.0,70.0,2.9,1004.0,0.0
8.0,7.6,72.0,2.9,1004.3,0.0
8.0,7.3,70.0,2.9,1004.3,0.0
8.6,8.1,70.0,3.4,1004.4,0.0
8.5,8.1,71.0,3.1,1004.4,0.0
8.1,8.0,72.0,3.3,1004.4,0.0
7.9,7.9,72.0,3.1,1004.2,0.0
7.9,7.7,74.0,3.3,1004.1,0.0
7.7,7.5,76.0,3.7,1004.1,0.0
7.8,7.7,74.0,3.3,1003.9,0.0
7.8,7.7,75.0,3.6,1004.0,0.0
7.8,7.8,76.0,3.8,1004.0,0.0
7.8,7.8,79.0,4.4,1004.3,0.0
7.8,7.7,80.0,4.4,1003.9,0.0
7.8,7.7,81.0,4.7,1003.9,0.0
7.8,7.7,82.0,4.8,1004.1,0.0
7.7,7.7,83.0,5.0,1004.6,0.0
7.7,7.7,84.0,5.1,1004.6,0.0
7.7,7.7,85.0,5.3,1005.0,0.0
7.7,7.7,86.0,5.5,1005.1,0.0
7.7,7.7,85.0,5.3,1005.1,0.0
7.9,7.7,84.0,5.4,1005.4,0.0
8.6,7.9,78.0,4.9,1004.9,0.0
9.1,8.6,78.0,5.3,1004.9,0.0
8.9,8.5,78.0,4.9,1005.0,0.0
8.5,8.3,79.0,4.9,1005.4,0.0
8.3,8.2,81.0,5.2,1005.4,0.0
8.2,8.1,83.0,5.5,1005.6,0.0
8.2,8.0,83.0,5.3,1005.4,0.0
8.1,8.0,83.0,5.3,1005.4,0.0
8.1,8.0,84.0,5.5,1005.6,0.0
8.0,7.9,83.0,5.3,1005.7,0.0
8.3,8.0,83.0,5.6,1005.7,0.0
8.4,8.3,82.0,5.5,1005.9,0.0
8.5,8.2,83.0,5.5,1005.8,7.0
8.2,8.2,84.0,5.6,1005.8,30.0
8.2,8.2,83.0,5.5,1005.8,37.0
8.3,8.2,84.0,5.8,1005.8,32.0
8.3,8.3,83.0,5.6,1005.8,40.0
8.5,8.3,82.0,5.6,1006.0,40.0
8.6,8.5,82.0,5.7,1006.0,95.0
8.9,8.6,81.0,5.8,1006.0,146.0
9.0,8.9,80.0,5.7,1005.7,69.0
9.1,9.0,80.0,5.8,1005.5,63.0
9.2,9.1,80.0,5.9,1005.5,311.0
9.8,9.2,78.0,6.1,1005.4,320.0
10.1,9.9,76.0,6.1,1005.3,146.0
10.3,10.1,75.0,6.0,1005.3,134.0
10.3,10.3,75.0,6.0,1005.3,132.0
10.6,10.3,76.0,6.5,1005.3,127.0
10.6,10.6,76.0,6.6,1005.3,118.0
11.1,10.6,73.0,6.5,1005.1,216.0
11.3,11.1,71.0,6.2,1004.7,178.0
11.7,11.3,71.0,6.6,1004.7,218.0
11.7,11.7,70.0,6.4,1004.7,137.0
11.8,11.7,67.0,5.9,1004.9,144.0
11.9,11.8,65.0,5.6,1004.9,111.0
11.9,11.9,67.0,6.0,1005.5,102.0
12.2,11.9,64.0,5.6,1005.4,132.0
12.3,12.2,65.0,5.9,1005.4,111.0
12.4,12.3,62.0,5.3,1005.3,141.0
12.4,12.3,62.0,5.2,1005.6,102.0
12.3,11.9,65.0,5.6,1005.6,60.0
11.9,10.9,68.0,5.2,1006.0,49.0
10.9,9.3,77.0,5.5,1006.5,42.0
9.3,9.0,78.0,5.4,1006.5,26.0
9.4,8.9,82.0,6.5,1005.2,341.0
9.8,9.5,78.0,6.1,1005.2,197.0
10.3,9.8,76.0,6.2,1005.2,398.0
11.4,10.3,71.0,6.3,1004.8,503.0
11.8,11.4,70.0,6.5,1005.2,493.0
11.9,11.7,64.0,5.1,1005.2,493.0
11.8,11.6,64.0,5.2,1005.4,274.0
12.6,11.8,61.0,5.3,1005.1,408.0
13.3,12.6,57.0,5.0,1005.1,494.0
13.6,13.3,63.0,6.4,1004.8,435.0
13.3,13.3,52.0,3.7,1004.5,415.0
13.3,13.1,57.0,5.0,1004.5,401.0
13.7,13.3,56.0,5.1,1004.3,377.0
13.8,13.6,53.0,4.2,1004.1,378.0
13.9,13.5,52.0,4.2,1004.1,371.0
14.2,13.9,51.0,4.2,1004.1,373.0
14.4,14.2,50.0,4.1,1004.1,338.0
14.5,13.9,52.0,4.2,1004.1,317.0
13.9,13.2,57.0,4.8,1004.3,83.0
13.2,13.0,54.0,3.9,1004.7,72.0
13.1,12.9,56.0,4.4,1004.7,74.0
12.9,12.8,57.0,4.5,1005.0,48.0
12.8,11.4,65.0,5.0,1004.9,37.0
11.4,11.1,65.0,4.8,1004.9,116.0
11.4,11.1,62.0,4.4,1004.7,127.0
11.9,11.4,62.0,4.9,1005.1,190.0
12.0,11.8,63.0,5.0,1005.1,134.0
11.8,11.8,63.0,5.0,1005.4,79.0
11.8,11.6,62.0,4.5,1005.9,74.0
11.6,11.4,62.0,4.4,1005.9,14.0
11.4,11.3,62.0,4.3,1006.2,7.0
11.3,11.2,58.0,3.3,1006.5,5.0
11.2,10.9,60.0,3.5,1006.5,0.0
10.9,10.1,62.0,3.2,1007.2,0.0
10.1,9.6,63.0,2.9,1007.4,0.0
9.6,9.1,64.0,2.6,1007.4,0.0
9.1,8.7,65.0,2.4,1007.6,0.0
8.7,8.5,65.0,2.3,1007.6,0.0
8.5,8.3,65.0,2.1,1007.6,0.0
8.3,8.2,67.0,2.5,1008.2,0.0
8.2,8.1,67.0,2.4,1008.5,0.0
8.2,8.2,66.0,2.2,1008.5,0.0
8.3,8.2,68.0,2.6,1008.7,0.0
8.2,7.9,68.0,2.3,1008.8,0.0
7.9,7.6,70.0,2.5,1008.8,0.0
7.6,7.3,73.0,2.8,1009.2,0.0
7.3,7.1,75.0,3.0,1009.3,0.0
7.1,6.9,76.0,3.0,1009.3,0.0
7.0,6.9,76.0,3.0,1009.4,0.0
6.9,6.8,76.0,2.8,1010.0,0.0
6.8,6.7,76.0,2.8,1010.0,0.0
6.8,6.6,76.0,2.6,1010.1,0.0
6.6,6.3,76.0,2.4,1010.4,0.0
6.3,6.1,77.0,2.3,1010.4,0.0
6.1,5.7,78.0,2.2,1010.6,0.0
5.7,5.5,80.0,2.3,1010.9,0.0
5.6,5.5,80.0,2.4,1010.9,0.0
5.7,5.6,80.0,2.5,1010.9,0.0
5.9,5.7,78.0,2.3,1011.3,0.0
6.0,5.8,78.0,2.3,1011.3,0.0
5.8,5.7,77.0,1.9,1011.3,0.0
5.7,5.5,77.0,1.8,1011.1,0.0
5.6,5.5,76.0,1.7,1011.1,0.0
5.6,5.5,76.0,1.6,1011.4,0.0
5.5,5.2,76.0,1.3,1011.4,0.0
5.2,5.1,75.0,1.0,1011.4,0.0
5.1,4.9,74.0,0.7,1011.3,0.0
5.1,4.9,70.0,0.0,1011.1,0.0
5.3,5.1,67.0,-0.5,1011.1,0.0
5.4,5.3,65.0,-0.6,1011.3,0.0
5.4,5.4,65.0,-0.6,1011.4,0.0
5.4,5.3,66.0,-0.6,1011.4,0.0
5.3,5.1,67.0,-0.6,1011.6,0.0
5.1,4.9,67.0,-0.6,1011.7,0.0
5.1,4.9,68.0,-0.5,1011.7,0.0
4.9,4.9,68.0,-0.5,1011.6,0.0
4.9,4.7,70.0,-0.3,1011.7,0.0
4.8,4.7,70.0,-0.2,1011.7,0.0
4.8,4.7,72.0,0.1,1011.7,0.0
4.9,4.7,73.0,0.5,1011.7,0.0
4.9,4.9,73.0,0.5,1011.7,0.0
4.9,4.7,74.0,0.5,1011.6,0.0
4.7,4.7,74.0,0.5,1011.7,0.0
4.8,4.7,74.0,0.5,1011.7,0.0
4.8,4.8,74.0,0.5,1011.8,0.0
4.9,4.8,74.0,0.7,1011.8,0.0
5.3,4.9,74.0,1.1,1011.8,0.0
5.3,5.3,77.0,1.6,1011.9,0.0
5.3,4.9,81.0,1.9,1011.8,0.0
4.9,4.6,83.0,2.0,1011.8,0.0
4.6,4.6,82.0,1.7,1011.8,0.0
4.6,4.6,82.0,1.7,1012.0,0.0
4.6,4.6,83.0,1.9,1012.0,0.0
4.6,4.4,86.0,2.3,1012.0,0.0
4.4,4.2,87.0,2.2,1012.1,0.0
4.2,4.2,89.0,2.5,1012.1,0.0
4.2,4.1,90.0,2.6,1012.3,0.0
4.1,4.1,89.0,2.4,1012.6,0.0
4.1,4.0,87.0,2.0,1012.6,0.0
4.0,3.9,88.0,2.1,1012.9,0.0
3.9,3.6,86.0,1.5,1013.2,0.0
3.6,3.2,87.0,1.3,1013.2,0.0
3.2,2.9,89.0,1.3,1013.5,0.0
2.9,2.5,89.0,0.9,1013.9,0.0
2.5,2.2,89.0,0.6,1013.9,0.0
2.2,2.2,90.0,0.8,1014.4,0.0
2.4,2.2,91.0,1.1,1014.6,0.0
2.4,2.4,91.0,1.1,1014.6,0.0
2.4,2.3,91.0,1.0,1015.0,0.0
2.3,2.3,91.0,1.0,1015.3,0.0
2.7,2.3,92.0,1.6,1015.3,0.0
3.1,2.7,89.0,1.5,1015.6,0.0
3.1,3.1,89.0,1.5,1016.0,5.0
3.1,3.1,89.0,1.4,1016.0,16.0
3.1,2.9,89.0,1.4,1016.4,32.0
3.1,3.1,89.0,1.5,1016.6,32.0
3.3,3.1,90.0,1.8,1016.6,25.0
3.5,3.3,87.0,1.5,1016.9,28.0
3.8,3.5,84.0,1.3,1017.2,42.0
3.8,3.8,84.0,1.4,1017.2,53.0
3.8,3.8,83.0,1.2,1017.7,53.0
3.8,3.8,84.0,1.4,1017.9,69.0
3.8,3.8,83.0,1.2,1017.9,77.0
3.8,3.8,83.0,1.2,1018.2,86.0
3.8,3.6,87.0,1.6,1018.7,114.0
3.6,3.5,84.0,1.0,1018.7,116.0
3.5,3.4,82.0,0.7,1018.9,88.0
3.4,3.4,83.0,0.8,1019.1,62.0
3.6,3.5,81.0,0.5,1019.1,56.0
3.7,3.6,82.0,0.9,1019.3,67.0
3.8,3.8,81.0,0.8,1019.6,56.0
3.8,3.8,80.0,0.6,1019.6,40.0
3.8,3.8,80.0,0.7,1019.8,46.0
3.8,3.8,79.0,0.5,1019.9,81.0
3.9,3.8,78.0,0.5,1019.9,100.0
4.1,3.9,76.0,0.2,1020.3,109.0
4.3,4.1,77.0,0.7,1020.3,135.0
4.6,4.3,76.0,0.7,1020.3,157.0
4.9,4.6,73.0,0.5,1020.3,197.0
5.4,5.1,73.0,1.0,1020.2,248.0
6.0,5.4,69.0,0.7,1020.2,292.0
6.1,5.8,68.0,0.5,1020.2,246.0
6.1,5.9,66.0,0.2,1019.9,245.0
6.1,5.9,65.0,-0.1,1019.9,220.0
6.1,5.9,65.0,-0.0,1019.9,192.0
6.3,6.1,64.0,-0.0,1019.8,188.0
6.6,6.3,65.0,0.5,1019.8,185.0
6.8,6.6,63.0,0.3,1019.7,267.0
7.3,6.8,55.0,-1.3,1019.5,280.0
7.3,7.1,59.0,-0.2,1019.5,274.0
7.8,7.3,50.0,-2.2,1019.4,315.0
7.6,7.5,56.0,-0.6,1019.3,262.0
7.6,7.3,60.0,0.1,1019.3,144.0
7.4,7.2,58.0,-0.6,1019.3,162.0
7.1,6.9,57.0,-0.9,1019.3,86.0
7.1,6.9,63.0,0.4,1019.3,67.0
6.9,6.7,61.0,-0.3,1019.5,62.0
7.1,6.7,58.0,-0.6,1019.4,90.0
7.3,7.1,57.0,-0.8,1019.4,84.0
7.2,7.1,56.0,-1.0,1019.5,76.0
7.3,7.2,52.0,-1.9,1019.5,95.0
7.6,7.3,52.0,-1.6,1019.5,100.0
7.8,7.6,55.0,-0.7,1019.4,123.0
7.8,7.5,54.0,-1.2,1019.5,72.0
7.5,7.5,53.0,-1.5,1019.5,72.0
7.5,7.5,54.0,-1.2,1019.6,72.0
7.5,7.5,54.0,-1.2,1019.6,69.0
7.5,7.5,55.0,-1.0,1019.6,65.0
7.5,7.5,49.0,-2.5,1019.7,44.0
7.6,7.5,53.0,-1.4,1019.7,62.0
7.7,7.6,51.0,-1.8,1019.7,72.0
7.8,7.7,51.0,-1.7,1019.7,67.0
7.8,7.7,49.0,-2.4,1019.7,55.0
7.7,7.4,49.0,-2.6,1019.7,32.0
7.4,7.1,51.0,-2.4,1019.8,19.0
7.0,6.8,50.0,-2.9,1020.0,12.0
6.8,6.6,53.0,-2.3,1020.0,7.0
6.6,6.4,53.0,-2.5,1020.2,0.0
6.4,6.2,55.0,-2.2,1020.4,0.0
6.2,6.0,58.0,-1.6,1020.4,0.0
6.0,5.8,59.0,-1.6,1020.5,0.0
5.8,5.6,61.0,-1.3,1020.6,0.0
5.6,5.5,59.0,-1.9,1020.6,0.0
5.5,5.5,59.0,-1.9,1020.9,0.0
5.6,5.5,60.0,-1.7,1021.0,0.0
5.5,5.5,60.0,-1.7,1021.0,0.0
5.5,5.3,66.0,-0.5,1021.0,0.0
5.3,5.3,65.0,-0.8,1021.1,0.0
5.3,5.1,64.0,-1.1,1021.1,0.0
5.3,5.1,61.0,-1.6,1021.3,0.0
5.5,5.3,61.0,-1.4,1021.3,0.0
5.5,5.5,60.0,-1.7,1021.3,0.0
5.5,5.2,59.0,-2.2,1021.2,0.0
5.2,4.9,61.0,-2.0,1021.0,0.0
4.9,4.4,63.0,-2.0,1021.0,0.0
4.4,3.7,66.0,-2.1,1021.2,0.0
3.7,3.2,67.0,-2.3,1021.2,0.0
3.2,2.9,69.0,-2.2,1021.2,0.0
2.9,2.6,70.0,-2.4,1021.4,0.0
2.6,2.4,70.0,-2.5,1021.3,0.0
2.4,1.9,72.0,-2.6,1021.3,0.0
1.9,1.4,74.0,-2.7,1021.2,0.0
1.3,1.1,78.0,-2.3,1021.2,0.0
1.1,0.9,77.0,-2.6,1021.2,0.0
1.2,1.0,77.0,-2.6,1021.0,0.0
1.1,0.9,77.0,-2.5,1021.5,0.0
1.5,1.1,75.0,-2.5,1021.5,0.0
1.5,1.4,74.0,-2.7,1021.3,0.0
1.4,1.3,75.0,-2.7,1021.1,0.0
1.3,0.8,77.0,-2.7,1021.1,0.0
0.8,0.4,78.0,-2.9,1021.1,0.0
0.4,0.4,79.0,-2.8,1021.1,0.0
0.4,0.1,80.0,-3.0,1021.1,0.0
-0.1,-0.3,83.0,-2.8,1021.1,0.0
-0.2,-0.3,84.0,-2.6,1021.1,0.0
-0.1,-0.2,83.0,-2.6,1021.1,0.0
-0.1,-0.6,84.0,-3.0,1021.0,0.0
-0.6,-0.7,86.0,-2.8,1020.7,0.0
-0.6,-0.7,87.0,-2.5,1020.7,0.0
-0.4,-0.6,87.0,-2.3,1020.7,0.0
-0.4,-0.4,87.0,-2.3,1020.5,0.0
-0.3,-0.4,87.0,-2.3,1020.5,0.0
-0.3,-0.4,88.0,-2.0,1020.5,0.0
-0.3,-0.4,88.0,-2.1,1020.3,0.0
-0.4,-0.6,88.0,-2.3,1020.3,0.0
-0.6,-0.8,89.0,-2.4,1020.2,0.0
-0.8,-1.1,89.0,-2.7,1020.2,0.0
-1.1,-1.1,91.0,-2.3,1020.2,0.0
-1.1,-1.2,91.0,-2.5,1020.1,0.0
-1.2,-1.4,91.0,-2.7,1019.9,0.0
-1.4,-1.4,92.0,-2.6,1019.9,0.0
-1.3,-1.4,92.0,-2.5,1019.5,0.0
-1.4,-1.4,92.0,-2.5,1019.5,0.0
-1.4,-1.7,92.0,-2.8,1019.5,0.0
-1.8,-2.0,92.0,-3.1,1019.4,0.0
-2.0,-2.3,92.0,-3.5,1019.1,0.0
-2.3,-2.4,92.0,-3.6,1019.1,0.0
-2.2,-2.4,93.0,-3.1,1019.1,0.0
-2.2,-2.5,93.0,-3.5,1019.0,0.0
-2.5,-2.8,93.0,-3.8,1019.0,0.0
-2.8,-2.9,93.0,-3.8,1019.1,0.0
-2.8,-2.8,93.0,-3.8,1019.1,0.0
-2.8,-2.8,93.0,-3.8,1019.1,0.0
-2.8,-2.9,94.0,-3.8,1019.1,0.0
-2.4,-2.9,94.0,-3.3,1019.0,0.0
-2.3,-2.4,94.0,-3.3,1019.0,0.0
-2.5,-3.1,93.0,-4.1,1019.2,0.0
-2.8,-3.1,94.0,-3.7,1019.2,0.0
-2.7,-2.8,94.0,-3.5,1019.2,0.0
-2.6,-2.7,94.0,-3.4,1019.3,0.0
-2.6,-2.6,94.0,-3.4,1019.2,0.0
-2.6,-2.7,94.0,-3.5,1019.2,0.0
-2.5,-2.7,94.0,-3.3,1019.2,0.0
-2.3,-2.4,94.0,-3.3,1019.1,0.0
-2.3,-2.5,94.0,-3.2,1019.1,26.0
-1.8,-2.3,94.0,-2.6,1019.1,48.0
-1.3,-1.8,94.0,-2.1,1019.1,70.0
-0.7,-1.3,94.0,-1.6,1019.1,90.0
-0.1,-0.7,93.0,-1.1,1019.1,99.0
0.8,-0.1,91.0,-0.5,1019.0,121.0
1.8,0.8,88.0,0.0,1019.0,141.0
2.6,1.8,84.0,0.1,1019.2,162.0
3.3,2.6,82.0,0.5,1019.3,183.0
3.8,3.3,80.0,0.6,1019.3,202.0
4.4,3.8,79.0,1.1,1019.2,222.0
5.1,4.4,76.0,1.2,1019.1,241.0
5.6,5.1,72.0,1.0,1019.1,260.0
6.0,5.6,69.0,0.7,1019.3,280.0
6.4,6.0,67.0,0.8,1019.2,299.0
7.0,6.4,66.0,1.1,1019.2,315.0
7.6,7.0,63.0,1.0,1019.2,333.0
8.2,7.6,64.0,1.8,1019.1,350.0
8.8,8.2,57.0,0.8,1019.1,366.0
9.0,8.8,52.0,-0.3,1018.9,384.0
9.6,9.0,52.0,0.2,1018.8,399.0
10.1,9.6,50.0,0.1,1018.8,413.0
10.3,10.1,51.0,0.6,1018.6,438.0
10.4,10.3,50.0,0.4,1018.5,468.0
10.6,10.3,52.0,1.1,1018.5,468.0
11.1,10.6,44.0,-0.8,1018.2,468.0
11.1,10.9,48.0,0.4,1018.1,512.0
11.6,11.1,47.0,0.7,1018.1,609.0
11.6,10.9,40.0,-2.2,1018.0,245.0
